,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
1016,OPERATIONAL,"Passeig del Rei En Jaume, 10, 46130 Massamagrell, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Botiga De L'estacio,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104136127436781763619"">A Google User</a>'], 'photo_reference': 'Aap_uECIRQ66ZGoZ7s6v7ZCjb875-7oOZUleimrSygMMRQCNmg8H9_rkJguWTJljk6oATh3Q8cvFE8njNVzNLDFZoXSVphtT3lQje0G1kr1NtuGMkipZvw8XdwobVk0j-vwelP9Yei70F4RbAU0G8X9iAbF7GJQNtWkDtUtJT-Bmy3GTDaLX', 'width': 4032}]",ChIJYZuVvdRAYA0RBOLIrfkhumw,4.3,ChIJYZuVvdRAYA0RBOLIrfkhumw,"['restaurant', 'food', 'point_of_interest', 'establishment']",192,39.5699868,-0.3333411,39.57133662989271,-0.3319912701072777,39.56863697010727,-0.3346909298927222,True,HM98+XM Massamagrell,8CFXHM98+XM,1.0,
1017,OPERATIONAL,"Carrer Jesus, 68, 46550 Albuixec, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sensenom,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105572940057027994890"">ANTONELLA ABBRUZZESE</a>'], 'photo_reference': 'Aap_uEBJhvUVwMisjHKYJdFOUYAwkKd1IGNEsGHGYLGIqpjAGzm2Z-Iz4AXAtg87NQ-aCKsa-t5lXGGHW_mxsycFlk7BQA9xnTiESoLAjo0bc6hNyEvb2AFrna5_g7IgQtiQlAmsWlJqGzG99DJ2moSjzG3jGMhW7g-Pmp98Yy88fGtp2R13', 'width': 4128}]",ChIJTw9WsxdHYA0R0tZTQP5YkZA,4.7,ChIJTw9WsxdHYA0R0tZTQP5YkZA,"['restaurant', 'food', 'point_of_interest', 'establishment']",288,39.5464413,-0.3254482,39.54779112989272,-0.3240983701072777,39.54509147010728,-0.3267980298927222,True,GMWF+HR Albuixech,8CFXGMWF+HR,1.0,
1018,OPERATIONAL,"Av. Neptuno, 25, 46137 Playa, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant Napoli Pizza,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108730423065605651530"">Felipe Garcia</a>'], 'photo_reference': 'Aap_uEA4BlLqKZqv_B9N_bXvwDbEXpmZj7sYU_mu0Xy-P3d2PTSzXUPrPBY0PFy-bysYEYna-P7tG-AmIs4GbubiF8B0n_b7HmkjuYWNT4xm4wYfme5zk_6dGKWgnD6oCgIm9Ieeu9ccCoDfIrVB4g8aoMtQZG4wbj8C8gvnn8Jc2ffcNDWD', 'width': 4032}]",ChIJUZPyVAE_YA0R_JGoxHq6Rlo,4.2,ChIJUZPyVAE_YA0R_JGoxHq6Rlo,"['restaurant', 'food', 'point_of_interest', 'establishment']",1754,39.5639196,-0.2844358,39.56526942989272,-0.2830859701072777,39.56256977010728,-0.2857856298927222,True,HP78+H6 Playa Puebla de Farnals,8CFXHP78+H6,2.0,
1019,OPERATIONAL,"VIRGEN DEL PUIG, 2, 46540 El Puig de Santa Maria, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,imood restaurant,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114914607386006083840"">A Google User</a>'], 'photo_reference': 'Aap_uEChartyT26orz4Ddar6hT5LHKOWko4JnG_uVlFDSx7taoANou5nXyghhcRVf4XSWoYkV8XJ6BY3cmpyDJke1-S5INmPLR00IMdxy-Yj7yHq9wJdNttb4sRpSfhpi85owr9NatzMzVaJSUg3AFgW68TTPAs9j2pMYtr93icMIfbdquVE', 'width': 1600}]",ChIJzYch21I_YA0Rf3KhFs4o0tc,4.7,ChIJzYch21I_YA0Rf3KhFs4o0tc,"['restaurant', 'food', 'point_of_interest', 'establishment']",118,39.5877512,-0.2993666,39.58904072989272,-0.2980112201072778,39.58634107010728,-0.3007108798927222,False,HPQ2+47 El Puig de Santa Maria,8CFXHPQ2+47,2.0,
1020,OPERATIONAL,"Carrer de Joaquín Marín, 12, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"Cafetería Restaurante ""EL PARQUE"" (Benimamet)","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117672289464416126531"">A Google User</a>'], 'photo_reference': 'Aap_uEAfQoG34M1SfE1qriIJEqdoOVHD1rjvnAog-gC--c-9ntKMEhkGkpfKY-0Yvs5hUulII1Pvp1i3XTfTHA27mN7ASEgZtBDkXgPLFP0STUzA1bHDqSeANgcI8P8rezQWoY_dPdtHxqM3RXSirEm4SrvZW2Tg6n8zUbjmZaTWoNK0nL03', 'width': 4000}]",ChIJX68ew21FYA0Ry_VvTFftqtA,4.4,ChIJX68ew21FYA0Ry_VvTFftqtA,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",337,39.5020042,-0.4232241,39.50333472989271,-0.4219246201072778,39.50063507010727,-0.4246242798927222,True,GH2G+RP Valencia,8CFXGH2G+RP,1.0,
1021,OPERATIONAL,"Carrer del Dr. Moliner, 48, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Bar Restaurante La Oficina,"[{'height': 3999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113501065581072074937"">A Google User</a>'], 'photo_reference': 'Aap_uEC5oFY03wR_DFTVkxrWMxv6VWeg_6BPgF0j7mNBEO7X_OcAzP8umDbKRl4DhnIn_Eiv7TdHqK0vVURsP5HfzPthGPKgFhdCYTCrdFbK18z4PKwQpxQt9gsWzCnQwombAv7nLniFyXw-gA2v_2atSOVCgkAkpojLxvIjhkwZg1z1tmna', 'width': 3000}]",ChIJe2SBSsJFYA0RWLakj4u2ovI,4.3,ChIJe2SBSsJFYA0RWLakj4u2ovI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",109,39.5081243,-0.4167154,39.50947412989272,-0.4153655701072778,39.50677447010728,-0.4180652298927222,True,GH5M+68 Burjassot,8CFXGH5M+68,1.0,
1022,OPERATIONAL,"Carrer de Espartero, 63, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Quitin,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106105741233977590082"">José Luis Gutiérrez Encinas</a>'], 'photo_reference': 'Aap_uEDkrPxKjIED2yzVwRH9WeltJ-0foTWuCR1GpTI5Rq9EHmu8wTx3SRbHpZ_vXBBKOgjXjNL_FNsBkY_NlcloYYbqZW0JhiHowtaHJo1AAU9OppcJ8TnAQueWvsCdnp7uhnjdVZfFuMr0FYDMoDZ6HpvDh-wbRsI5Le2kzNJMxfTYoAzl', 'width': 5312}]",ChIJR7ejVnRFYA0R6bsF_C3DLBY,4.6,ChIJR7ejVnRFYA0R6bsF_C3DLBY,"['restaurant', 'food', 'point_of_interest', 'establishment']",1501,39.5035649,-0.4153145,39.50493442989273,-0.4139399701072777,39.50223477010728,-0.4166396298927222,True,GH3M+CV Burjassot,8CFXGH3M+CV,1.0,
1023,OPERATIONAL,"Avinguda de les Corts Valencianes, 39, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante L'Altre Racó,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117017765946840694400"">A Google User</a>'], 'photo_reference': 'Aap_uEBEBhR28PlfLBmAigopLh53QICQn5lBwrKubGfmy1R1Xjrk85Av4cDiYpaXVMugDbSLfkj_s8FvOy_Sg7oltoR86WtiJgLp4NpHzuNDBfT_Jk7b7fRn4pLu3egOfvJ8PKqN08hmbS5OOYT8x1eY7jwkadiFnE0EZ2bJroWlIJnNE2-_', 'width': 2336}]",ChIJfUUlI49FYA0RwFETm1XAAbw,3.9,ChIJfUUlI49FYA0RwFETm1XAAbw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",378,39.491802,-0.4011601,39.49320242989272,-0.3996925201072777,39.49050277010728,-0.4023921798927221,True,FHRX+PG Valencia,8CFXFHRX+PG,2.0,
1024,OPERATIONAL,"C. Mariano Segarra, 2, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cleo`S,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111954948804383085265"">Isabel Guisado</a>'], 'photo_reference': 'Aap_uEDX9rV2UxuZ_eUEB_EJA6I49N_bkErkau_vEmIrCv6sqTxB9bAoPr-4QAAEcyHaof5z7-SVknMV4y9X4pyoQqGS9ciRiMVxYKCRCMLYKSnVaZrMFQu3ppLhJk986vIDuZLmyouNFrpxpWv2XR8b4Gutq7ZF5xs_OQTs9GViMQ7iTiVQ', 'width': 3264}]",ChIJkw2iq59FYA0R5_QADHzQ7Bc,4.3,ChIJkw2iq59FYA0R5_QADHzQ7Bc,"['shopping_mall', 'restaurant', 'food', 'point_of_interest', 'establishment']",263,39.5040136,-0.4104722,39.50533472989272,-0.4091036701072778,39.50263507010728,-0.4118033298927222,True,GH3Q+JR Burjassot,8CFXGH3Q+JR,1.0,
1025,OPERATIONAL,"Av. Pi I Margall, 32, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Les Maries,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103807451440511004504"">Raul Sánchez-Serrano Heras</a>'], 'photo_reference': 'Aap_uEDrZq9q2OOLPCLdMlCVpZe6zf3ivNoH72I-KcLDH2zhtEkQFieqCwXA03jTwY31lf0hHGdFVQSCeBTaoTDQieJ4-2Kx6ztkWDU5qCjdqQY_hGo9OI3czNX-xKf7LgRTcmDmLOf_BYj6Rk3yNvG8Py10XTtjC91FAtc_LA_ZcT5Nsds6', 'width': 4032}]",ChIJfbKWvQhFYA0RiLAObdZ2tE4,4.2,ChIJfbKWvQhFYA0RiLAObdZ2tE4,"['restaurant', 'food', 'point_of_interest', 'establishment']",293,39.5158722,-0.4159444,39.51722202989273,-0.4145945701072777,39.51452237010729,-0.4172942298927221,True,GH8M+8J Burjassot,8CFXGH8M+8J,2.0,
1026,OPERATIONAL,"Carrer de l'Escultor Garcia Mas, 8, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Restaurante Iván,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106790165836699192178"">Enrique Benavent Revueltas</a>'], 'photo_reference': 'Aap_uECMFIkGEZxeGOdTQKwXfa_OVhnQt_lS1SlugEXzdCBwnAGXmyuBxpjbCaaPUU1BDHcd9Q5nEjisXIpcW8XM0dWRkk_OeGVhQbMzPZJ_BXKwbOy3VoqhnRekCePG3of1KeJYzbviPDPLICYog4Y-_1UfnPMwWbP4qP66D-n6kUqL18EB', 'width': 3968}]",ChIJEeAZbmJPYA0RkSbKbd457dg,4.6,ChIJEeAZbmJPYA0RkSbKbd457dg,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",858,39.4851703,-0.3997998,39.48654342989272,-0.3983987201072778,39.48384377010728,-0.4010983798927222,True,FJP2+33 Valencia,8CFXFJP2+33,1.0,
1027,OPERATIONAL,"Carrer del Campament, 15, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Solana,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108612742176419482801"">A Google User</a>'], 'photo_reference': 'Aap_uEBVbBoB9lCotIcoE1RJzcQDpMThfDZqlT5eyBb1_IPdn1syTnV82N9iSBEfSsbkmurJ_eMKztVnbD5mLW8VgK16ni38eMzeZzI_V9MXvgJ6QCjMO9q42m2KN4P5fplhnN7uDhKxHZuW2nuC9jopzZf7rAgZm_aI5WD_emUXTgcCVg7L', 'width': 640}]",ChIJ1-4HFHJFYA0RZ4T0sosGlog,4.0,ChIJ1-4HFHJFYA0RZ4T0sosGlog,"['restaurant', 'food', 'point_of_interest', 'establishment']",136,39.5021938,-0.4210583,39.50357132989272,-0.4197163201072777,39.50087167010727,-0.4224159798927222,True,GH2H+VH Valencia,8CFXGH2H+VH,2.0,
1028,OPERATIONAL,"Carrer de la Marina Alta, 5, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Marina Alta 5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110696189167632804670"">A Google User</a>'], 'photo_reference': 'Aap_uEDE74KCuuhTQ-HjlfqFQAbbO6Az5g9IWZB8YLsnxI9LqMlgvBJ3O1r8uA8jmSQ_8DXHexeadp4IrUNu0_oYt9kyoLRfyVns9OAt6GxV_Jv9Ps3u4jRw4pmsYQzN7HMTbsohjhYjGoBpg-lDW86yysH_WXnypq161PshygbuCDwH2Yb-', 'width': 4032}]",ChIJR0fCtohFYA0RAOjNqd5QqAA,3.8,ChIJR0fCtohFYA0RAOjNqd5QqAA,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1186,39.4904711,-0.4022221,39.49192492989272,-0.4008531201072777,39.48922527010728,-0.4035527798927221,True,FHRX+54 Valencia,8CFXFHRX+54,2.0,
1029,OPERATIONAL,"Camí Vell de Llíria, 93, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tavella (Pablo Chirivella),"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109886701879083272642"">Tavella restaurant. Pablo Chirivella</a>'], 'photo_reference': 'Aap_uEDTcy6vMEnJgjbRjJ0DfM48My3xGF-elLJRUae8T3L_MzKrqzjS3qPwLGa8ujx-s9ffrdkv3mSTFPAxEkVfEWLI0sjNH8pW8irI1LOPhxKSC5VHRB0ltJxG4ERqOxCtI9ZmmxxRjLN9gTIVVP9aYC5xK4uWs9Sti4gcVn2NtusQDXv5', 'width': 1200}]",ChIJmaZ4rYRFYA0RxUpLbsePIA8,4.5,ChIJmaZ4rYRFYA0RxUpLbsePIA8,"['restaurant', 'food', 'point_of_interest', 'establishment']",781,39.4958839,-0.4074385,39.49723372989272,-0.4060886701072777,39.49453407010728,-0.4087883298927222,True,FHWV+92 Valencia,8CFXFHWV+92,2.0,
1030,OPERATIONAL,"Avinguda de les Corts Valencianes, 37, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,CANDILEJAS - Cafe & Restaurante - CORTES VALENCIANAS,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109447624313041381347"">A Google User</a>'], 'photo_reference': 'Aap_uECMLMVLUGX797RrfRlaQLJT8IOOt73pEPtr9CjGzbsRPnSy2zVm4SDxG1UuRuk6X_un9bRFDQJR0lI-sH9Em6IW5dXCPrqkI7VEolbLw8q5BR_j_OiOHdXDuEZxsxSrlDPtlaAlRuz2Gq1krnGP9D7kkv7_V1KyylOlqvHcgAADiCxy', 'width': 2448}]",ChIJY1UFKY9FYA0R6sa9qYU58ac,4.0,ChIJY1UFKY9FYA0R6sa9qYU58ac,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",194,39.491372,-0.400922,39.49283622989272,-0.3994757701072778,39.49013657010727,-0.4021754298927223,True,FHRX+GJ Valencia,8CFXFHRX+GJ,1.0,
1031,OPERATIONAL,"Carrer d'Hernández Lázaro, 30, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,ZONA DE TASTS,"[{'height': 729, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109398771702156952085"">ZONA DE CATAS</a>'], 'photo_reference': 'Aap_uEC0AqmPh8EWD77MtrQlLafnHmroNANmo1D1NDFPxq6qG55hOvnjurmd16VLRZHsxIk8wV81GD4j81tF4tP0uRr_k3UkWc1O9mOomo8tVl0qevWjEyi6HBn10SKuis6j-TlSWFQSS-kajY_FRK9Vlp0waW-_xh6SOkerI8dhPJdhRQfP', 'width': 1100}]",ChIJr4DBSntPYA0RzFQEXpgJCjw,4.5,ChIJr4DBSntPYA0RzFQEXpgJCjw,"['restaurant', 'food', 'point_of_interest', 'establishment']",33,39.479377,-0.4031595,39.48073312989273,-0.4018673701072778,39.47803347010728,-0.4045670298927223,True,FHHW+QP Valencia,8CFXFHHW+QP,2.0,
1032,OPERATIONAL,"Avinguda d'Ausiàs March, 48, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Sabores a la brasa,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100603127228560593293"">A Google User</a>'], 'photo_reference': 'Aap_uEBl792t7RhLu7ArE0ot7O39PUeTPUIqzF3U88qWVH5AsXsMDL5UoaI5cWLhUMOfHOvPgKfr-GtvKIE99l_aQrBnhi5EoSiGb7IDMvRFQ9CjcEKvHbNP_P2uJpfBIIYv9zaoQRbv9pkwiTvY7zm42UulTX1fxiROpa3sImHPhm1gEHAm', 'width': 3648}]",ChIJ-yWjzrZFYA0RJcFGZHrm-ZM,4.6,ChIJ-yWjzrZFYA0RJcFGZHrm-ZM,"['restaurant', 'food', 'point_of_interest', 'establishment']",77,39.5135057,-0.4109171,39.51484892989271,-0.4096144701072778,39.51214927010727,-0.4123141298927222,True,GH7Q+CJ Burjassot,8CFXGH7Q+CJ,1.0,
1033,OPERATIONAL,"Av. de Pius XII, 33, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante ZEN,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115978832457258674713"">Enric Ballester</a>'], 'photo_reference': 'Aap_uEA-c2-5f0Ue5wPB2TGj14m46FVCOlf79M6ga5jT7YQHbpG-XbZ95XKd70FJwSrwjoYxiIIJxQspQUp9RCBCBJCa5IOqXmFYY-yG2bQDrpWn_QQYbufN99xa4_Cu-OwIyKn-RpnFHyXtGGFMul8CND8JPdeb2nTiOWkMr9xhZcn8cSgf', 'width': 1600}]",ChIJc0p6iWBPYA0RXas5GIQV-AI,4.4,ChIJc0p6iWBPYA0RXas5GIQV-AI,"['restaurant', 'food', 'point_of_interest', 'establishment']",671,39.4829625,-0.3946384000000001,39.48431232989272,-0.3932885701072778,39.48161267010728,-0.3959882298927223,True,FJM4+54 Valencia,8CFXFJM4+54,2.0,
1034,OPERATIONAL,"Carrer del Comte de Montornès, 6, 46980 Paterna, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Casa Toni,"[{'height': 1356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105242130599749192780"">Restaurante Casa Toni</a>'], 'photo_reference': 'Aap_uECN2tku5Va9AwEo3FIE9zDOsua9sRv5ogw5JWqo7t6407As3AxVXUDhzx7872SbZi41B12OFe3_46HRWqweNSdUmDCPDbH4jVMaVkb2mZT4xKlrjtZfhL4Y80BgTk1KzDEhUs0v-sUMhJzvPCOkBWwLFQqj6Bj53xlD_Nhoz4ZeHZcv', 'width': 2048}]",ChIJcT_7x0VFYA0R1fdifhBcv-4,4.4,ChIJcT_7x0VFYA0R1fdifhBcv-4,"['restaurant', 'food', 'point_of_interest', 'establishment']",728,39.499895,-0.439199,39.50124482989272,-0.4378491701072778,39.49854517010728,-0.4405488298927222,True,FHX6+X8 Paterna,8CFXFHX6+X8,1.0,
1035,OPERATIONAL,"Tamarindes nº39, 46015 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Restaurant La Taperia Valencia,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106947209982144993140"">La Taperia Valencia</a>'], 'photo_reference': 'Aap_uEAEheAsKn1M1kJ5eatyuymJoUrjJcocI6XP_1QLHcclsgLpobgpcrQsxSv4u_Sdil2lq6ZEnD2ZPgjoBox5NJJq7tEwNH1oPPSXpYwK_CK-tsCIBBnVKOZMrTZ10_3NwdSL211u1_ZiyhXU8hSmpC1Ahybo7d3gYF6LjYh09VZH4ofd', 'width': 4032}]",ChIJVbqbpWZPYA0RbV1595wcaHE,3.9,ChIJVbqbpWZPYA0RbV1595wcaHE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",503,39.4792303,-0.4024266,39.48057857989272,-0.4010134701072777,39.47787892010727,-0.4037131298927222,True,FHHX+M2 Valencia,8CFXFHHX+M2,1.0,
1036,OPERATIONAL,"Carrer de Mariano Aser, 54, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Ademuz 2,"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104463382118513273537"">Borja Esteras Ribera</a>'], 'photo_reference': 'Aap_uEDdMSaKxtuB6ImgOyec6PTtLA8jW7ZaTCosqK6nzHfkUQPBJarl4rFVvN8-HQinECFjBJf8nWKVk-3_rKM2tARrEdMkzIMedIwERMzexCVo4Qxo4UESxQ96GsHeRid-lbbjNvUh9cJ7k6C6cmXe-0YsIhNuN295dmArvZYkWI_y_cLj', 'width': 4640}]",ChIJk3utPXVFYA0RfnVzrxJp34g,4.0,ChIJk3utPXVFYA0RfnVzrxJp34g,"['restaurant', 'food', 'point_of_interest', 'establishment']",733,39.5052299,-0.4143958,39.50651187989272,-0.4128999201072777,39.50381222010727,-0.4155995798927222,True,GH4P+36 Burjassot,8CFXGH4P+36,1.0,
1037,CLOSED_TEMPORARILY,"46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Restaurant Sofia,"[{'height': 2588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115846079528726032630"">Midelbos</a>'], 'photo_reference': 'Aap_uEBo-zOONSL_u4JgySZ3aAzaGG3v27yU8004ZeYPoENJXF1h_Y5b8qB3VMD49glKJf1PkAd1AgXCN-vTQrMhGEMPTkVDXS8Kv34g1UlaTGzSiq19G-er6t1PRbyB7YOWTuTCVIHBj1nYgi8YI67PuAz3fwadj0JmPxoHHKj2SnuzqHRL', 'width': 4600}]",ChIJuRFRDaJFYA0RvN0mDAacmA4,4.0,ChIJuRFRDaJFYA0RvN0mDAacmA4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",157,39.5068806,-0.4064327,39.50830892989272,-0.4052455701072777,39.50560927010728,-0.4079452298927222,,GH4V+QC Burjassot,8CFXGH4V+QC,1.0,True
1038,OPERATIONAL,"Carrer de Rubert i Villó, 12, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Araguaney,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102676796820750723577"">Jose Vicente Ribera Pellicer</a>'], 'photo_reference': 'Aap_uEDUkiWJCdM1gyAdS-0u-zo4-pKZ702P_FDOqtjawF5kUYm0qccn7x0BRheGe5S-Z8xuYOYyq4g4KKGf8T98xT3tEDIYs3xKzg0KRZSA-FPwK9nIZ0G-92Y8S2XV_qlCjtyo6ut7tH9znPQWMjmZqE8F_v7kAQIFZZ8IVNR48pBICZ6x', 'width': 4608}]",ChIJadTrZwlFYA0R8MPwl7fEP5o,4.6,ChIJadTrZwlFYA0R8MPwl7fEP5o,"['restaurant', 'food', 'point_of_interest', 'establishment']",610,39.5121918,-0.4159908,39.51354162989272,-0.4146409701072777,39.51084197010728,-0.4173406298927222,True,GH6M+VJ Burjassot,8CFXGH6M+VJ,3.0,
1039,OPERATIONAL,"Avinguda de les Corts Valencianes, 28, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante desKarat,"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106219809445105332151"">Restaurante desKarat</a>'], 'photo_reference': 'Aap_uEDOaFmm2WFoWtnOuDaNXrdG3KsZWbqkfWeAiL_A8WA7YM4ib4ja0kViFZ4WC8FLHMuDElPkepNSMgBAzyJA-mNH4aUdpg7CEpDO4lQatOaH1VEFaGVzd-hLyAM6i6epIbqN3QFsZLAHrg_JvxxoFZOVf0RPj466C3WXDb7lNRQjnm-g', 'width': 5616}]",ChIJHR2l4o5FYA0R7bt6nzDwTPQ,4.5,ChIJHR2l4o5FYA0R7bt6nzDwTPQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",443,39.4930913,-0.4005359,39.49432642989272,-0.3992928701072778,39.49162677010727,-0.4019925298927222,True,FHVX+6Q Valencia,8CFXFHVX+6Q,2.0,
