,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,opening_hours.open_now
595,OPERATIONAL,"C. Jacinto Benavente, 1, 46130 Massamagrell, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Xaxostadium,,,ChIJJ5Bz3gZBYA0Rlj2bzcjarVc,0.0,ChIJJ5Bz3gZBYA0Rlj2bzcjarVc,"['stadium', 'point_of_interest', 'establishment']",0,39.5755378,-0.3409093,39.57698602989272,-0.3397144701072778,39.57428637010727,-0.3424141298927223,HMG5+6J Massamagrell,8CFXHMG5+6J,
596,OPERATIONAL,"46530 Puçol, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Mestalla,,,ChIJTchNOT9BYA0RPBYC-VzyIH4,0.0,ChIJTchNOT9BYA0RPBYC-VzyIH4,"['stadium', 'point_of_interest', 'establishment']",0,39.6228244,-0.3040237,39.62398277989273,-0.3027960201072777,39.62128312010728,-0.3054956798927222,JMFW+49 Puçol,8CFXJMFW+49,
597,OPERATIONAL,"Carrer del Comte de Trénor, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Club deportivo Serranos,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105139761285952501447"">Alberto Rodriguez</a>'], 'photo_reference': 'Aap_uEBdr0a7h69zyjRV2zBZ6GO05dKFZDw5RBVXUe2rJuSMbcfQHeVWwmtB3GPDH1mBRCHndhn08EMRSezPslGO4ZsHZgGtY8QqYX7iD4om5jsNkBrHQi1GIAuouebeHQw3d7bSdDUNI2KmYzTleHDmf9jCFaY54sOXtT72Ji-RgB9lDdRF', 'width': 4032}]",ChIJB-MCodVJYA0RDau_l9loe5s,4.0,ChIJB-MCodVJYA0RDau_l9loe5s,"['stadium', 'point_of_interest', 'establishment']",4,39.4783526,-0.3735204,39.47973362989273,-0.3721461201072778,39.47703397010729,-0.3748457798927222,FJHG+8H Valencia,8CFXFJHG+8H,
598,CLOSED_TEMPORARILY,"Camí de Vera, 46020 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Camp de les Fonts,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100202030010782033629"">Caneto Mahe</a>'], 'photo_reference': 'Aap_uEC73z28DHWT13JuyVNAsRMIxpoy3RZ3B0Ov-3It9F5E53HLsTNbQMEOe38JUzxk_Ch5k2AbUeHRaLHHFCzko0x41r-rTBnTmg0VweFtTE76PW4fsxpM54sr29Lx8Jdipf-LWuX-fMhD0nCN5JBQMfhbUhPWXN114PyHPfUNP1Ezn6o7', 'width': 4160}]",ChIJyYeuW6NJYA0RORW8as_Y34A,1.0,ChIJyYeuW6NJYA0RORW8as_Y34A,"['stadium', 'point_of_interest', 'establishment']",1,39.4851609,-0.353406,39.48653902989272,-0.3523234201072778,39.48383937010728,-0.3550230798927222,FJPW+3J Valencia,8CFXFJPW+3J,
599,OPERATIONAL,46019 Valencia,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València,,"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEDL2mya96zV8PWA-7CvZzeislkD4UQdoS_ZKD6ZuaGGoKxdeXxzu9jwCQeFkopJmAvXWeSuDcGg7xT76Ly2DikO7NDrvojVEuQ8S-Ylh32fa4DuAEdaaGRn287iSAw59WwXV4xVQDnDQslawIMYHwuJhYBkU3OsVK9y_ZcINdeTrEUz', 'width': 1024}]",ChIJJflV2vpHYA0Rvf-ruzCAMbA,5.0,ChIJJflV2vpHYA0Rvf-ruzCAMbA,"['stadium', 'point_of_interest', 'establishment']",9,39.4946666,-0.3652167,39.49606857989271,-0.3639388701072778,39.49336892010727,-0.3666385298927222,FJVM+VW Valencia,8CFXFJVM+VW,
600,OPERATIONAL,"Av. de Suècia, s/n, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Mestalla Stadium,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116929431440747331387"">A Google User</a>'], 'photo_reference': 'Aap_uEB1D0WsZ2rZG0PCfqLMHdljnKj8rB6_iommwkb7pRmGrA_k5V3C9BQ1iNfkMv7yj_t15yDD4_QHR49kLnM4dviIoSTfR3B_-F3AwuvveixarwvxM9LK-R7yERSq7NglTdE3GTeFC-T95SfLBJG7aGk94792E6KsCkP76Ay6osoCFbuo', 'width': 2048}]",ChIJS_cpIb1IYA0RST7ljQtUBHU,4.6,ChIJS_cpIb1IYA0RST7ljQtUBHU,"['stadium', 'point_of_interest', 'establishment']",18621,39.47466,-0.3585882,39.47669169999999,-0.3558495,39.4726013,-0.3597727,FJFR+VH Valencia,8CFXFJFR+VH,
601,CLOSED_TEMPORARILY,"Carrer del Doctor Nicasi Benlloch, 64, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Futuro Estadio Del Valencia CF,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753775357192868562"">Santi González</a>'], 'photo_reference': 'Aap_uECQxzg27I-KjMJSpCF56zGrnV7BekYArCrc9qfz8fN92UlmvkG5Z9wSFhrEUpPWCvWo7uV2eiIANNBiDJAB-8G1dBt2-yUhlyjj_o7iFSJrJZja3qWtG9QMuCn85WW12zCMYAIG733i6B4hwmH7kOb8Bgzm7iqLaPLPGEsHqDfQsIcb', 'width': 4608}]",ChIJeUQHd4tFYA0RPvtJX4XOi6Q,4.7,ChIJeUQHd4tFYA0RPvtJX4XOi6Q,"['stadium', 'point_of_interest', 'establishment']",3,39.49016,-0.3958773,39.49169822989272,-0.3942827701072778,39.48899857010728,-0.3969824298927223,FJR3+3J Valencia,8CFXFJR3+3J,
602,OPERATIONAL,"Carrer de Sant Vicent de Paül, 44, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València - Llevant UD,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113858824761751959498"">Hector Chafer</a>'], 'photo_reference': 'Aap_uEAIktujtaaapEbKgjG-RwP_tWrmjaFOfviBZX5bGVAYqtOnzPHmsULM0ievBuThzJ6kG4e1mn-YsxVxxyr9B9fFnCTCvD4FglcQV5BrefGjiGzKiddB9V3tmhUjD0DaisJJGQBoGWlvL2kzN9LjevveXIs2dCZAlH96C5QmJptN1AXi', 'width': 4032}]",ChIJP3DnyRpGYA0ROBJHSX841nM,4.5,ChIJP3DnyRpGYA0ROBJHSX841nM,"['stadium', 'point_of_interest', 'establishment']",5184,39.49469089999999,-0.3638088,39.49623607989272,-0.3630459201072778,39.49353642010728,-0.3657455798927222,FJVP+VF Valencia,8CFXFJVP+VF,True
603,OPERATIONAL,"Av. Camp Morvedre, 40, 46520 Port de Sagunt, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Fornàs,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102091617816596143312"">oskar diaz cister</a>'], 'photo_reference': 'Aap_uEDvp-a3lk4Zs-d3VXn5jfsDy109jiWuSYsjfFge5cVLfRB_khR5m93KDWNjK1Lpx1CsYYgMgbZV5vFMFmmAindwuLBSj5u0Qak8Icd6rPiMu_mVMsLRhwYQR9ZfugteNdKWaeVx6SGe5K7opdoihhzqc1jjo-kYFXWiDI3INGxDVe5S', 'width': 5312}]",ChIJMRUFhAUWYA0R6M-EpEOrSac,4.1,ChIJMRUFhAUWYA0R6M-EpEOrSac,"['stadium', 'point_of_interest', 'establishment']",180,39.6616047,-0.2177523,39.66295452989273,-0.2164024701072777,39.66025487010728,-0.2191021298927221,MQ6J+JV Port de Sagunt,8CFXMQ6J+JV,
604,OPERATIONAL,"Carretera de Manises, 25, 46980 Paterna, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Gerardo Salvador,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111781468430997098214"">Robert Wilson</a>'], 'photo_reference': 'Aap_uED-OcyaY22AXXnu7ORmoiJ2ADdd38f3csUKE7bgaf7y7iU7rCE8S6CXOijhY_6qdx39ThiYiN6CIlBVIE7PPRYzImLq0zXsKKp1hA2USnXUA0lBYCu2cnN7vB5ZB_CBo4KS0A6V8veJHJFyPFPlzUQMj_CtuW-OJ2OfOq7VGmpwYar6', 'width': 3840}]",ChIJ6yMydExFYA0RR8iLJVN9svw,3.9,ChIJ6yMydExFYA0RR8iLJVN9svw,"['stadium', 'point_of_interest', 'establishment']",244,39.5001675,-0.4472003,39.50155242989273,-0.4459628701072778,39.49885277010728,-0.4486625298927222,GH23+34 Paterna,8CFXGH23+34,
605,OPERATIONAL,"Carrer Blasco Ibáñez, 2, 12540 Vila-real, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de la Cerámica,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112848027011289303662"">Asma Sharma</a>'], 'photo_reference': 'Aap_uEDJggT7IctuVEJuKhWpPI0YX_EGJ4ghh8mO-oUG-buiewRK7_H7Y50d_s1vh9LWTe9PTThKtBfvf6QuQdBKmnEya3tOZViUz8nLOGOP1GGRDUH_k2hss-ONiH4c3PG5o04he265_Hddm_pLHjk1LO7RqPKtn_jfJ4MnA_seg29OyDfb', 'width': 4032}]",ChIJ_y5aRgMHYA0RSvSY11IPmRg,4.3,ChIJ_y5aRgMHYA0RSvSY11IPmRg,"['stadium', 'point_of_interest', 'establishment']",4814,39.9438858,-0.1031381,39.94515532989272,-0.10240535,39.94245567010728,-0.10533635,WVVW+HP Villarreal,8CFXWVVW+HP,
606,OPERATIONAL,"Cam. Molino del Sol, 8, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de 100M La Canaleta,,,ChIJA5wz8CtPYA0R-me_rnVTvac,0.0,ChIJA5wz8CtPYA0R-me_rnVTvac,"['stadium', 'point_of_interest', 'establishment']",0,39.4811471,-0.4112889,39.48234877989272,-0.4096965701072778,39.47964912010728,-0.4123962298927222,FHJQ+FF Mislata,8CFXFHJQ+FF,
607,OPERATIONAL,"C. d'Osca, s/n, 12004 Castelló de la Plana, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Estadi Castàlia,,"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115761185143800803500"">Jordi Tena</a>'], 'photo_reference': 'Aap_uEBag1cAEFFfvA-lQLFCCqiC5tJnzXDn0O7JXhJKbzxvDvhRsafOVaGmx_tlmpJRBBdMtsxyutPCapmZnlQyvVv5lKz3yEDEl2vJQzI0a4ksPcYp9-H_rH9R78Cyl3FPEjB192sNE_r3GYHDGuK1z3rPYtRBM1_mR9Sh1GR-8FQnARjp', 'width': 4224}]",ChIJV1VVZjP-Xw0RmepBYrib2mo,4.4,ChIJV1VVZjP-Xw0RmepBYrib2mo,"['stadium', 'point_of_interest', 'establishment']",2100,39.9961111,-0.0386111,39.99729682989272,-0.03681685000000001,39.99459717010728,-0.04006064999999999,XXW6+CH Castellón de la Plana,8CFXXXW6+CH,
608,OPERATIONAL,"Polígono Nº 62, 289, 46190 Riba-roja de Túria, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Roberto Gil,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108438396150707401737"">Jose Calabuig Marin</a>'], 'photo_reference': 'Aap_uEApejcQ7Mn9sO_3PxoGuv1RbMyMLCGuRFPYy0g2lC4-asNM9b1dbBIX4JJQF0ti-JljD_CdQ3VfvN0_5skyIumYOfqwkQm5_PIs7e5y1AodOAQVDwf0_e_0DVP31SRsPZ0JhXeaYVQihzGhUnTkMnz00l06kjOGwSLJyIi8e7jzD5eY', 'width': 4128}]",ChIJwzEBGetYYA0RpYLzyVGWt18,4.3,ChIJwzEBGetYYA0RpYLzyVGWt18,"['stadium', 'point_of_interest', 'establishment']",98,39.5440047,-0.5811877999999999,39.54545882989271,-0.5802161701072778,39.54275917010727,-0.5829158298927223,GCV9+JG Riba-roja de Túria,8CFXGCV9+JG,
609,OPERATIONAL,"C. Jacinto Benavente, 1, 46130 Massamagrell, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Xaxostadium,,,ChIJJ5Bz3gZBYA0Rlj2bzcjarVc,0.0,ChIJJ5Bz3gZBYA0Rlj2bzcjarVc,"['stadium', 'point_of_interest', 'establishment']",0,39.5755378,-0.3409093,39.57698602989272,-0.3397144701072778,39.57428637010727,-0.3424141298927223,HMG5+6J Massamagrell,8CFXHMG5+6J,
610,OPERATIONAL,"46530 Puçol, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Mestalla,,,ChIJTchNOT9BYA0RPBYC-VzyIH4,0.0,ChIJTchNOT9BYA0RPBYC-VzyIH4,"['stadium', 'point_of_interest', 'establishment']",0,39.6228244,-0.3040237,39.62398277989273,-0.3027960201072777,39.62128312010728,-0.3054956798927222,JMFW+49 Puçol,8CFXJMFW+49,
611,OPERATIONAL,"Carrer del Comte de Trénor, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Club deportivo Serranos,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105139761285952501447"">Alberto Rodriguez</a>'], 'photo_reference': 'Aap_uEDa8Seaxce5PANZ-TZuz_aFY14HD_N_uuq5abpyB5xlUGuSx-65lFeVRghkq3MqBI1ctKq2_VaY2bZUniUmFF8i0yrgoCFD_j3wL9F5fQEQ2Wn_0bbNRxekOzOcI5Mk5Q5tXW3BqSPiL_mCv1VK0KfoW8E3v46B_LxQR4D4iWCR8svn', 'width': 4032}]",ChIJB-MCodVJYA0RDau_l9loe5s,4.0,ChIJB-MCodVJYA0RDau_l9loe5s,"['stadium', 'point_of_interest', 'establishment']",4,39.4783526,-0.3735204,39.47973362989273,-0.3721461201072778,39.47703397010729,-0.3748457798927222,FJHG+8H Valencia,8CFXFJHG+8H,
612,CLOSED_TEMPORARILY,"Camí de Vera, 46020 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Camp de les Fonts,True,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100202030010782033629"">Caneto Mahe</a>'], 'photo_reference': 'Aap_uED0vISTBvgSjQa_zndxphPfSGb3UGIBpbnNUqYmBmXEFiP3hZfLt7Y-Ns6uvYpfCnAlfTMcozuwLfa-AQpRwxgtllIoBti5K-tmhFf5Q-3PeuHHj5-9pRdmE7TbTWOqy-YCb3cChAOlzNm5Yaf4JYKYoywVoUk-B_zMV8VAVYy1OQ17', 'width': 4160}]",ChIJyYeuW6NJYA0RORW8as_Y34A,1.0,ChIJyYeuW6NJYA0RORW8as_Y34A,"['stadium', 'point_of_interest', 'establishment']",1,39.4851609,-0.353406,39.48653902989272,-0.3523234201072778,39.48383937010728,-0.3550230798927222,FJPW+3J Valencia,8CFXFJPW+3J,
613,OPERATIONAL,46019 Valencia,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València,,"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEBHV66hONvztcQ_vULiDj3mQK4fuemEvbbMeYbGuAWrsQEFYbB9b7Ya-ITSsz_eT-U_gNPuC03XN0KXrucw5H3WJSdvD1vd1PVMmD2oYnegDmkRaRWqw23Grpii6C1vuxwJaxZxxv2q7Fs1fgGnjEdVn9W_PnQ8qlEdRpTI4VgPXym4', 'width': 1024}]",ChIJJflV2vpHYA0Rvf-ruzCAMbA,5.0,ChIJJflV2vpHYA0Rvf-ruzCAMbA,"['stadium', 'point_of_interest', 'establishment']",9,39.4946666,-0.3652167,39.49606857989271,-0.3639388701072778,39.49336892010727,-0.3666385298927222,FJVM+VW Valencia,8CFXFJVM+VW,
614,CLOSED_TEMPORARILY,"Carrer del Doctor Nicasi Benlloch, 64, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Futuro Estadio Del Valencia CF,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753775357192868562"">Santi González</a>'], 'photo_reference': 'Aap_uECw0HfXIa3d0-Wes6i0qHgbT89hDrwRRg9VGqrpYpN4d59fODWE5Au84Gj2Fr5tQ9Er1n7dcu-5IquJj2OU1BK6efvGT1r5BafSqM5pQ8MR1_LvGNWrX-gbkNjmAHCTUywdRQtxAeBKMdybrY9JRRKKJjgUe6Bxi5FnPwIivHzaiVxt', 'width': 4608}]",ChIJeUQHd4tFYA0RPvtJX4XOi6Q,4.7,ChIJeUQHd4tFYA0RPvtJX4XOi6Q,"['stadium', 'point_of_interest', 'establishment']",3,39.49016,-0.3958773,39.49169822989272,-0.3942827701072778,39.48899857010728,-0.3969824298927223,FJR3+3J Valencia,8CFXFJR3+3J,
615,OPERATIONAL,"Av. de Suècia, s/n, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Mestalla Stadium,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116929431440747331387"">A Google User</a>'], 'photo_reference': 'Aap_uEDgpOkwmDyefoaBMXEwOqQTwNJKmYMP-ZqUBAkQ8y2b4KUwFTPQd_GeVAGyPLaHPo90qJlzSxFNd15mId25u9oDbccRJ-86g6ReAXKTFVz7LXRigDTSjY1_LrVeXQKwO0nx4iGtaGWvSuDI133yTq6cT1LTeC_moMJdfAMHyX7wkocy', 'width': 2048}]",ChIJS_cpIb1IYA0RST7ljQtUBHU,4.6,ChIJS_cpIb1IYA0RST7ljQtUBHU,"['stadium', 'point_of_interest', 'establishment']",18621,39.47466,-0.3585882,39.47669169999999,-0.3558495,39.4726013,-0.3597727,FJFR+VH Valencia,8CFXFJFR+VH,
616,OPERATIONAL,"Cam. Molino del Sol, 8, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de 100M La Canaleta,,,ChIJA5wz8CtPYA0R-me_rnVTvac,0.0,ChIJA5wz8CtPYA0R-me_rnVTvac,"['stadium', 'point_of_interest', 'establishment']",0,39.4811471,-0.4112889,39.48234877989272,-0.4096965701072778,39.47964912010728,-0.4123962298927222,FHJQ+FF Mislata,8CFXFHJQ+FF,
617,OPERATIONAL,"Carretera de Manises, 25, 46980 Paterna, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Gerardo Salvador,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111781468430997098214"">Robert Wilson</a>'], 'photo_reference': 'Aap_uEAM1J7jbxmg13y3hJkPaPe3nzmPVu7Gniwy2YreZjl3-N19hsJr1jQNT53-9Ds5cA_TtQoX4VUa_fSFmlu7yM-4gZRvZbtOkkQtkwG1dlS3z83WGzxkD_aZ7FmN4_x3UZT7giTV3wl7jiND9gFEzLJ6JcYtjk9MTJHKD6sUjOAoIQ5i', 'width': 3840}]",ChIJ6yMydExFYA0RR8iLJVN9svw,3.9,ChIJ6yMydExFYA0RR8iLJVN9svw,"['stadium', 'point_of_interest', 'establishment']",244,39.5001675,-0.4472003,39.50155242989273,-0.4459628701072778,39.49885277010728,-0.4486625298927222,GH23+34 Paterna,8CFXGH23+34,
618,OPERATIONAL,"Carrer de Sant Vicent de Paül, 44, 46019 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Ciutat de València - Llevant UD,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113858824761751959498"">Hector Chafer</a>'], 'photo_reference': 'Aap_uEC7hPoBndgPcJjufhXWj-LmaUEX3kU5mCHi4mdpf6BrPsq5qteT4tQbQBrh_GCjJxQpAx_n3K8ajV5SJe-VDImmiDhJ_X3DO85Kwm6XLNHWgNPb0cFXnD5WujmeeuqJQMDjoLCx1yzThHt8--xME8z2wbAhevVKqcPT8SowZRsJzFUh', 'width': 4032}]",ChIJP3DnyRpGYA0ROBJHSX841nM,4.5,ChIJP3DnyRpGYA0ROBJHSX841nM,"['stadium', 'point_of_interest', 'establishment']",5184,39.49469089999999,-0.3638088,39.49623607989272,-0.3630459201072778,39.49353642010728,-0.3657455798927222,FJVP+VF Valencia,8CFXFJVP+VF,True
619,OPERATIONAL,"Polígono Nº 62, 289, 46190 Riba-roja de Túria, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadi Municipal Roberto Gil,,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108438396150707401737"">Jose Calabuig Marin</a>'], 'photo_reference': 'Aap_uEBUcv3ZzqaRVnTHgO2eCgi9fzxNiKnQzI9ZsuUL30maRr1ruIc401fIypWCk7rkDToh4co1AcVH2xRCGuiZYb7cGvZD5ViETQ4q0rFC2A3UtuSUhdZw1HX9jaeJNNn7qo4vPrqTsCtxgW9FylI-iJ4gKACxSoZUT1Jstmh-kkK7bTWN', 'width': 4128}]",ChIJwzEBGetYYA0RpYLzyVGWt18,4.3,ChIJwzEBGetYYA0RpYLzyVGWt18,"['stadium', 'point_of_interest', 'establishment']",98,39.5440047,-0.5811877999999999,39.54545882989271,-0.5802161701072778,39.54275917010727,-0.5829158298927223,GCV9+JG Riba-roja de Túria,8CFXGCV9+JG,
620,OPERATIONAL,"Carrer del Comte de Trénor, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Club deportivo Serranos,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105139761285952501447"">Alberto Rodriguez</a>'], 'photo_reference': 'Aap_uECS6Ien7csi89QwZwSOP3WQss4a4xY4lMw5y4tlxH5oiOzmmj01FY61RXk1EQeulh4aKz6xbdNf1zOy-FVM-1fXIbcEWl5Ae4WxecqZFJB_sO94rT9YFEixnzl8Obpq3dwmP706AwlpVe3jc1JpzWkuW2Sthxbeurhqsc6ZAnSJWnDj', 'width': 4032}]",ChIJB-MCodVJYA0RDau_l9loe5s,4.0,ChIJB-MCodVJYA0RDau_l9loe5s,"['stadium', 'point_of_interest', 'establishment']",4,39.4783526,-0.3735204,39.47973362989273,-0.3721461201072778,39.47703397010729,-0.3748457798927222,FJHG+8H Valencia,8CFXFJHG+8H,
621,OPERATIONAL,"Carrer Blasco Ibáñez, 2, 12540 Vila-real, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Estadio de la Cerámica,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112848027011289303662"">Asma Sharma</a>'], 'photo_reference': 'Aap_uEDG3K7eVXHfJHDHuSyjcKZ8XUDjCK6aLaFWmvYZYUTCTV_103pkUiEdt6E0XShiRSz_JbjCwxh0kZrt0jlocB7kFVuGYeobPF9PPkrAPDPE52-HQMve6_Jr8EGpiFTftHvLlqI3vXBhq1neWRp7Bh9OPORuWVx-KJWmhapo3Km_VLU0', 'width': 4032}]",ChIJ_y5aRgMHYA0RSvSY11IPmRg,4.3,ChIJ_y5aRgMHYA0RSvSY11IPmRg,"['stadium', 'point_of_interest', 'establishment']",4814,39.9438858,-0.1031381,39.94515532989272,-0.10240535,39.94245567010728,-0.10533635,WVVW+HP Villarreal,8CFXWVVW+HP,
622,OPERATIONAL,"C. d'Osca, s/n, 12004 Castelló de la Plana, Castelló",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/stadium-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/stadium_pinlet,Nou Estadi Castàlia,,"[{'height': 3168, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115761185143800803500"">Jordi Tena</a>'], 'photo_reference': 'Aap_uEDbBiLc8mu51JJQit0AtO2D6mIOUuBihmfRbq18Df5SKOcK2DlEDbPEUC8Sr03jBg3avc0649xc0BjlTBQ0mkc7eperpvv6jLZxaeCgwCl64cJgPx7Vksq4Zvh31n6cWz3pdYWjD2w-92QR28HMPtQO5cMedvpXaio3UYEBFukc9yKd', 'width': 4224}]",ChIJV1VVZjP-Xw0RmepBYrib2mo,4.4,ChIJV1VVZjP-Xw0RmepBYrib2mo,"['stadium', 'point_of_interest', 'establishment']",2100,39.9961111,-0.0386111,39.99729682989272,-0.03681685000000001,39.99459717010728,-0.04006064999999999,XXW6+CH Castellón de la Plana,8CFXXXW6+CH,
